Speaker	Task	Label	TokNum	T	R	AAAmeta
TP6	base	s	71	-0.3772	67.3097	Tongue s 5/18/2017 7:11:53 PM 71
TP6	base	s	71	-0.4169	66.8282	Tongue s 5/18/2017 7:11:53 PM 71
TP6	base	s	71	-0.4566	65.9293	Tongue s 5/18/2017 7:11:53 PM 71
TP6	base	s	71	-0.4963	65.1786	Tongue s 5/18/2017 7:11:53 PM 71
TP6	base	s	71	-0.536	64.339	Tongue s 5/18/2017 7:11:53 PM 71
TP6	base	s	71	-0.5757	63.6895	Tongue s 5/18/2017 7:11:53 PM 71
TP6	base	s	102	0.6551	68.5049	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	0.6154	68.174	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	0.5757	67.8234	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	0.536	67.8604	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	0.4963	67.3196	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	0.4566	66.5072	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	0.4169	66.1121	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	0.3772	66.1244	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	0.3375	66.033	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	0.2978	66.4553	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	0.2581	66.4355	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	0.2184	66.3837	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	0.1787	66.4948	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	0.139	66.685	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	0.0993	66.8405	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	0.0596	66.8553	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	0.0199	66.8455	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	-0.0199	66.9146	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	-0.0596	67.0702	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	-0.0993	67.122	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	-0.139	67.1443	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	-0.1787	67.1369	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	-0.2184	67.2554	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	-0.2581	67.1344	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	-0.2978	66.9541	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	-0.3375	66.806	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	-0.3772	66.7566	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	-0.4169	66.5714	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	-0.4566	65.5169	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	-0.4963	64.2254	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	-0.536	63.2006	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	-0.5757	61.4621	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	102	-0.6154	59.5186	Tongue s 5/18/2017 7:14:17 PM 102
TP6	base	s	116	0.6551	69.8681	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	0.6154	69.1001	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	0.5757	68.216	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	0.536	67.9987	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	0.4963	67.3171	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	0.4566	66.8109	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	0.4169	66.7936	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	0.3772	67.1813	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	0.3375	67.3937	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	0.2978	67.0257	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	0.2581	66.8109	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	0.2184	66.7689	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	0.1787	66.7615	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	0.139	66.7072	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	0.0993	66.6158	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	0.0596	66.5714	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	0.0199	66.7911	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	-0.0199	67.1023	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	-0.0596	67.2653	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	-0.0993	67.5616	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	-0.139	67.8209	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	-0.1787	68.1617	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	-0.2184	68.0851	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	-0.2581	68.0061	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	-0.2978	67.8456	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	-0.3375	67.569	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	-0.3772	67.043	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	-0.4169	66.4429	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	-0.4566	65.2626	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	-0.4963	64.3069	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	-0.536	63.2944	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	-0.5757	62.8376	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	-0.6154	61.9757	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	-0.6551	61.0818	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	116	-0.6948	59.568	Tongue s 5/18/2017 7:15:24 PM 116
TP6	base	s	135	0.6551	69.063	Tongue s 5/18/2017 7:16:47 PM 135
TP6	base	s	135	0.6154	68.6457	Tongue s 5/18/2017 7:16:47 PM 135
TP6	base	s	135	0.5757	68.5519	Tongue s 5/18/2017 7:16:47 PM 135
TP6	base	s	135	0.536	68.4432	Tongue s 5/18/2017 7:16:47 PM 135
TP6	base	s	135	0.4963	67.8184	Tongue s 5/18/2017 7:16:47 PM 135
TP6	base	s	135	0.4566	67.1196	Tongue s 5/18/2017 7:16:47 PM 135
TP6	base	s	135	0.4169	66.2256	Tongue s 5/18/2017 7:16:47 PM 135
TP6	base	s	135	0.3772	65.4354	Tongue s 5/18/2017 7:16:47 PM 135
TP6	base	s	135	0.3375	65.4823	Tongue s 5/18/2017 7:16:47 PM 135
TP6	base	s	135	0.2978	65.6873	Tongue s 5/18/2017 7:16:47 PM 135
TP6	base	s	135	0.2581	66.1121	Tongue s 5/18/2017 7:16:47 PM 135
TP6	base	s	135	0.2184	66.0478	Tongue s 5/18/2017 7:16:47 PM 135
TP6	base	s	135	0.1787	66.033	Tongue s 5/18/2017 7:16:47 PM 135
TP6	base	s	135	0.139	66.0503	Tongue s 5/18/2017 7:16:47 PM 135
TP6	base	s	135	0.0993	66.1318	Tongue s 5/18/2017 7:16:47 PM 135
TP6	base	s	135	0.0596	66.201	Tongue s 5/18/2017 7:16:47 PM 135
TP6	base	s	135	0.0199	66.359	Tongue s 5/18/2017 7:16:47 PM 135
TP6	base	s	135	-0.0199	66.5961	Tongue s 5/18/2017 7:16:47 PM 135
TP6	base	s	135	-0.0596	66.9665	Tongue s 5/18/2017 7:16:47 PM 135
TP6	base	s	135	-0.0993	67.3517	Tongue s 5/18/2017 7:16:47 PM 135
TP6	base	s	135	-0.139	68.0185	Tongue s 5/18/2017 7:16:47 PM 135
TP6	base	s	135	-0.1787	68.7099	Tongue s 5/18/2017 7:16:47 PM 135
TP6	base	s	135	-0.2184	69.3915	Tongue s 5/18/2017 7:16:47 PM 135
TP6	base	s	135	-0.2581	69.71	Tongue s 5/18/2017 7:16:47 PM 135
TP6	base	s	135	-0.2978	69.8063	Tongue s 5/18/2017 7:16:47 PM 135
TP6	base	s	135	-0.3375	69.9446	Tongue s 5/18/2017 7:16:47 PM 135
TP6	base	s	135	-0.3772	69.7224	Tongue s 5/18/2017 7:16:47 PM 135
TP6	base	s	135	-0.4169	69.6804	Tongue s 5/18/2017 7:16:47 PM 135
TP6	base	s	135	-0.4566	68.9519	Tongue s 5/18/2017 7:16:47 PM 135
TP6	base	s	135	-0.4963	68.5099	Tongue s 5/18/2017 7:16:47 PM 135
TP6	base	s	135	-0.536	67.3962	Tongue s 5/18/2017 7:16:47 PM 135
TP6	base	s	168	0.6551	69.6804	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	0.6154	68.8729	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	0.5757	68.4185	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	0.536	67.5666	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	0.4963	67.0208	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	0.4566	65.7441	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	0.4169	64.8057	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	0.3772	64.5514	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	0.3375	64.4328	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	0.2978	64.5044	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	0.2581	65.0354	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	0.2184	64.86	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	0.1787	64.8279	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	0.139	65.2897	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	0.0993	65.3811	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	0.0596	65.47	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	0.0199	65.8503	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	-0.0199	66.3269	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	-0.0596	67.1344	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	-0.0993	67.6826	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	-0.139	68.0259	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	-0.1787	68.0086	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	-0.2184	67.8925	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	-0.2581	67.6456	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	-0.2978	67.327	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	-0.3375	66.8652	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	-0.3772	66.5417	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	-0.4169	65.8281	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	-0.4566	65.2379	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	-0.4963	64.4155	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	-0.536	63.934	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	-0.5757	63.0425	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	s	168	-0.6154	60.9435	Tongue s 5/18/2017 7:19:24 PM 168
TP6	base	S	17	0.536	67.9123	Tongue S 5/18/2017 7:07:44 PM 17
TP6	base	S	17	0.4963	68.1987	Tongue S 5/18/2017 7:07:44 PM 17
TP6	base	S	17	0.4566	67.4209	Tongue S 5/18/2017 7:07:44 PM 17
TP6	base	S	17	0.4169	66.8751	Tongue S 5/18/2017 7:07:44 PM 17
TP6	base	S	17	0.3772	66.759	Tongue S 5/18/2017 7:07:44 PM 17
TP6	base	S	17	0.3375	66.9961	Tongue S 5/18/2017 7:07:44 PM 17
TP6	base	S	17	0.2978	66.68	Tongue S 5/18/2017 7:07:44 PM 17
TP6	base	S	17	0.2581	67.1887	Tongue S 5/18/2017 7:07:44 PM 17
TP6	base	S	17	0.2184	67.0109	Tongue S 5/18/2017 7:07:44 PM 17
TP6	base	S	17	0.1787	67.0924	Tongue S 5/18/2017 7:07:44 PM 17
TP6	base	S	17	0.139	67.0109	Tongue S 5/18/2017 7:07:44 PM 17
TP6	base	S	17	0.0993	66.1812	Tongue S 5/18/2017 7:07:44 PM 17
TP6	base	S	17	0.0596	65.6873	Tongue S 5/18/2017 7:07:44 PM 17
TP6	base	S	17	0.0199	65.1909	Tongue S 5/18/2017 7:07:44 PM 17
TP6	base	S	17	-0.0199	65.4897	Tongue S 5/18/2017 7:07:44 PM 17
TP6	base	S	17	-0.0596	65.5959	Tongue S 5/18/2017 7:07:44 PM 17
TP6	base	S	17	-0.0993	65.5861	Tongue S 5/18/2017 7:07:44 PM 17
TP6	base	S	17	-0.139	65.7243	Tongue S 5/18/2017 7:07:44 PM 17
TP6	base	S	17	-0.1787	65.9021	Tongue S 5/18/2017 7:07:44 PM 17
TP6	base	S	17	-0.2184	66.1713	Tongue S 5/18/2017 7:07:44 PM 17
TP6	base	S	17	-0.2581	66.5096	Tongue S 5/18/2017 7:07:44 PM 17
TP6	base	S	17	-0.2978	66.843	Tongue S 5/18/2017 7:07:44 PM 17
TP6	base	S	17	-0.3375	66.8924	Tongue S 5/18/2017 7:07:44 PM 17
TP6	base	S	17	-0.3772	66.8949	Tongue S 5/18/2017 7:07:44 PM 17
TP6	base	S	17	-0.4169	67.0356	Tongue S 5/18/2017 7:07:44 PM 17
TP6	base	S	17	-0.4566	67.1542	Tongue S 5/18/2017 7:07:44 PM 17
TP6	base	S	23	0.536	68.9667	Tongue S 5/18/2017 7:08:11 PM 23
TP6	base	S	23	0.4963	68.9593	Tongue S 5/18/2017 7:08:11 PM 23
TP6	base	S	23	0.4566	68.8507	Tongue S 5/18/2017 7:08:11 PM 23
TP6	base	S	23	0.4169	68.7544	Tongue S 5/18/2017 7:08:11 PM 23
TP6	base	S	23	0.3772	69.0581	Tongue S 5/18/2017 7:08:11 PM 23
TP6	base	S	23	0.3375	69.1149	Tongue S 5/18/2017 7:08:11 PM 23
TP6	base	S	23	0.2978	69.0779	Tongue S 5/18/2017 7:08:11 PM 23
TP6	base	S	23	0.2581	68.989	Tongue S 5/18/2017 7:08:11 PM 23
TP6	base	S	23	0.2184	69.31	Tongue S 5/18/2017 7:08:11 PM 23
TP6	base	S	23	0.1787	69.2384	Tongue S 5/18/2017 7:08:11 PM 23
TP6	base	S	23	0.139	69.1001	Tongue S 5/18/2017 7:08:11 PM 23
TP6	base	S	23	0.0993	68.9371	Tongue S 5/18/2017 7:08:11 PM 23
TP6	base	S	23	0.0596	68.6902	Tongue S 5/18/2017 7:08:11 PM 23
TP6	base	S	23	0.0199	67.979	Tongue S 5/18/2017 7:08:11 PM 23
TP6	base	S	23	-0.0199	67.3937	Tongue S 5/18/2017 7:08:11 PM 23
TP6	base	S	23	-0.0596	67.2875	Tongue S 5/18/2017 7:08:11 PM 23
TP6	base	S	23	-0.0993	67.7666	Tongue S 5/18/2017 7:08:11 PM 23
TP6	base	S	23	-0.139	68.1493	Tongue S 5/18/2017 7:08:11 PM 23
TP6	base	S	23	-0.1787	68.0851	Tongue S 5/18/2017 7:08:11 PM 23
TP6	base	S	23	-0.2184	67.9567	Tongue S 5/18/2017 7:08:11 PM 23
TP6	base	S	23	-0.2581	68.0827	Tongue S 5/18/2017 7:08:11 PM 23
TP6	base	S	23	-0.2978	68.421	Tongue S 5/18/2017 7:08:11 PM 23
TP6	base	S	23	-0.3375	68.8877	Tongue S 5/18/2017 7:08:11 PM 23
TP6	base	S	23	-0.3772	68.5963	Tongue S 5/18/2017 7:08:11 PM 23
TP6	base	S	23	-0.4169	67.5369	Tongue S 5/18/2017 7:08:11 PM 23
TP6	base	S	23	-0.4566	66.2108	Tongue S 5/18/2017 7:08:11 PM 23
TP6	base	S	23	-0.4963	63.4821	Tongue S 5/18/2017 7:08:11 PM 23
TP6	base	S	54	0.4566	67.5764	Tongue S 5/18/2017 7:10:35 PM 54
TP6	base	S	54	0.4169	67.4184	Tongue S 5/18/2017 7:10:35 PM 54
TP6	base	S	54	0.3772	67.6382	Tongue S 5/18/2017 7:10:35 PM 54
TP6	base	S	54	0.3375	67.7221	Tongue S 5/18/2017 7:10:35 PM 54
TP6	base	S	54	0.2978	67.527	Tongue S 5/18/2017 7:10:35 PM 54
TP6	base	S	54	0.2581	67.3468	Tongue S 5/18/2017 7:10:35 PM 54
TP6	base	S	54	0.2184	67.1492	Tongue S 5/18/2017 7:10:35 PM 54
TP6	base	S	54	0.1787	67.0356	Tongue S 5/18/2017 7:10:35 PM 54
TP6	base	S	54	0.139	66.8529	Tongue S 5/18/2017 7:10:35 PM 54
TP6	base	S	54	0.0993	66.5664	Tongue S 5/18/2017 7:10:35 PM 54
TP6	base	S	54	0.0596	66.3886	Tongue S 5/18/2017 7:10:35 PM 54
TP6	base	S	54	0.0199	66.3713	Tongue S 5/18/2017 7:10:35 PM 54
TP6	base	S	54	-0.0199	66.3713	Tongue S 5/18/2017 7:10:35 PM 54
TP6	base	S	54	-0.0596	66.6059	Tongue S 5/18/2017 7:10:35 PM 54
TP6	base	S	54	-0.0993	66.8603	Tongue S 5/18/2017 7:10:35 PM 54
TP6	base	S	54	-0.139	67.4036	Tongue S 5/18/2017 7:10:35 PM 54
TP6	base	S	54	-0.1787	68.0135	Tongue S 5/18/2017 7:10:35 PM 54
TP6	base	S	54	-0.2184	68.6309	Tongue S 5/18/2017 7:10:35 PM 54
TP6	base	S	54	-0.2581	69.2137	Tongue S 5/18/2017 7:10:35 PM 54
TP6	base	S	54	-0.2978	69.5643	Tongue S 5/18/2017 7:10:35 PM 54
TP6	base	S	54	-0.3375	69.994	Tongue S 5/18/2017 7:10:35 PM 54
TP6	base	S	54	-0.3772	70.1175	Tongue S 5/18/2017 7:10:35 PM 54
TP6	base	S	54	-0.4169	69.51	Tongue S 5/18/2017 7:10:35 PM 54
TP6	base	S	54	-0.4566	67.4283	Tongue S 5/18/2017 7:10:35 PM 54
TP6	base	S	75	0.6948	71.0114	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	0.6551	71.451	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	0.6154	71.53	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	0.5757	70.2113	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	0.536	69.0729	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	0.4963	67.4702	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	0.4566	66.8973	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	0.4169	66.6553	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	0.3772	67.085	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	0.3375	67.6061	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	0.2978	67.9073	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	0.2581	68.1395	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	0.2184	68.295	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	0.1787	68.1321	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	0.139	68.0382	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	0.0993	68.0777	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	0.0596	68.1493	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	0.0199	68.0432	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	-0.0199	67.6777	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	-0.0596	67.2381	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	-0.0993	66.764	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	-0.139	66.2948	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	-0.1787	66.1195	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	-0.2184	66.3516	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	-0.2581	66.9294	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	-0.2978	67.2085	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	-0.3375	67.3023	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	-0.3772	67.2603	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	-0.4169	67.3665	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	-0.4566	66.7442	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	-0.4963	66.0355	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	-0.536	65.2996	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	75	-0.5757	63.7562	Tongue S 5/18/2017 7:12:11 PM 75
TP6	base	S	94	0.6948	69.2631	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	0.6551	69.1914	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	0.6154	68.947	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	0.5757	68.8852	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	0.536	68.5124	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	0.4963	68.4037	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	0.4566	67.9567	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	0.4169	67.7468	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	0.3772	67.4406	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	0.3375	67.2801	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	0.2978	67.2801	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	0.2581	67.4777	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	0.2184	67.7444	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	0.1787	67.7987	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	0.139	67.7518	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	0.0993	67.7122	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	0.0596	67.7666	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	0.0199	67.5987	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	-0.0199	67.3468	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	-0.0596	67.1171	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	-0.0993	67.0282	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	-0.139	67.0109	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	-0.1787	66.8529	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	-0.2184	66.9344	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	-0.2581	67.085	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	-0.2978	67.3764	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	-0.3375	67.6036	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	-0.3772	67.8234	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	-0.4169	67.9814	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	-0.4566	67.2702	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	-0.4963	67.1023	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	-0.536	66.2232	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	94	-0.5757	65.5614	Tongue S 5/18/2017 7:13:35 PM 94
TP6	base	S	107	0.6551	70.9349	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	0.6154	70.8015	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	0.5757	70.1373	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	0.536	69.6853	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	0.4963	68.8136	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	0.4566	68.6111	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	0.4169	68.3024	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	0.3772	68.1222	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	0.3375	68.5	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	0.2978	68.4975	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	0.2581	68.3913	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	0.2184	67.9271	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	0.1787	67.9641	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	0.139	67.9962	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	0.0993	67.8826	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	0.0596	67.569	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	0.0199	67.4999	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	-0.0199	67.4159	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	-0.0596	67.3517	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	-0.0993	67.4258	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	-0.139	67.5863	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	-0.1787	67.8555	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	-0.2184	67.7616	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	-0.2581	67.8382	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	-0.2978	67.9493	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	-0.3375	67.9641	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	-0.3772	67.7592	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	-0.4169	67.3739	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	-0.4566	66.801	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	-0.4963	65.9318	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	-0.536	64.1735	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	-0.5757	61.5115	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	107	-0.6154	57.8122	Tongue S 5/18/2017 7:14:39 PM 107
TP6	base	S	132	0.6948	70.5324	Tongue S 5/18/2017 7:16:34 PM 132
